Date,Close
1997-09-09,62.957878
1997-09-10,61.654583
1997-09-11,61.339294
1997-09-12,62.327248
1997-09-15,62.222172
1997-09-16,63.777740
1997-09-17,63.777740
1997-09-18,64.050949
1997-09-19,64.159332
1997-09-22,64.518044
1997-09-23,64.222649
1997-09-24,63.695160
1997-09-25,63.252129
1997-09-26,63.779564
1997-09-29,64.391441
1997-09-30,63.716297
1997-10-01,64.560219
1997-10-02,64.918869
1997-10-03,65.245911
1997-10-06,65.678398
1997-10-07,66.290298
1997-10-08,65.826103
1997-10-09,65.593971
1997-10-10,65.404152
1997-10-13,65.467422
1997-10-14,65.488556
1997-10-15,65.340797
1997-10-16,64.307068
1997-10-17,63.652969
1997-10-20,64.560219
1997-10-21,65.815529
1997-10-22,65.383018
1997-10-23,64.096062
1997-10-24,63.463142
1997-10-27,58.863731
1997-10-28,62.260502
1997-10-29,62.091728
1997-10-30,60.720398
1997-10-31,62.155083
1997-11-03,63.463142
1997-11-04,63.463142
1997-11-05,63.674099
1997-11-06,63.431465
1997-11-07,62.745808
1997-11-10,62.366035
1997-11-11,62.387077
1997-11-12,61.100159
1997-11-13,61.986267
1997-11-14,62.830193
1997-11-17,63.990536
1997-11-18,63.589706
1997-11-19,63.906151
1997-11-20,64.876701
1997-11-21,65.319733
1997-11-24,64.138268
1997-11-25,64.307068
1997-11-26,64.496902
1997-11-28,64.560219
1997-12-01,66.226936
1997-12-02,65.826103
1997-12-03,66.015976
1997-12-04,65.952682
1997-12-05,66.796623
1997-12-08,66.606712
1997-12-09,66.205887
1997-12-10,65.636192
1997-12-11,64.518044
1997-12-12,64.644623
1997-12-15,65.298637
1997-12-16,65.699532
1997-12-17,65.361954
1997-12-18,64.729012
1997-12-19,64.245178
1997-12-22,64.658226
1997-12-23,63.503822
1997-12-24,63.313133
1997-12-26,63.567371
1997-12-29,64.817131
1997-12-30,65.833908
1997-12-31,65.791527
1998-01-02,66.130424
1998-01-05,66.278656
1998-01-06,65.219574
1998-01-07,65.389015
1998-01-08,64.817131
1998-01-09,62.571846
1998-01-12,63.715656
1998-01-13,64.605324
1998-01-14,64.901855
1998-01-15,64.361732
1998-01-16,65.283134
1998-01-20,66.342247
1998-01-21,65.706795
1998-01-22,65.124214
1998-01-23,65.028931
1998-01-26,64.986588
1998-01-27,65.643219
1998-01-28,66.236313
1998-01-29,66.596420
1998-01-30,66.638802
1998-02-02,67.740273
1998-02-03,68.248650
1998-02-04,68.163902
1998-02-05,68.121536
1998-02-06,68.884071
1998-02-09,68.651062
1998-02-10,69.307747
1998-02-11,69.244164
1998-02-12,69.540695
1998-02-13,69.138275
1998-02-17,69.477203
1998-02-18,70.112656
1998-02-19,69.741943
1998-02-20,70.260864
1998-02-23,70.536255
1998-02-24,69.985542
1998-02-25,70.853989
1998-02-26,71.256462
1998-02-27,71.256462
1998-03-02,71.108200
1998-03-03,71.510651
1998-03-04,71.044655
1998-03-05,70.388000
1998-03-06,71.807220
1998-03-09,71.553055
1998-03-10,72.230858
1998-03-11,72.569763
1998-03-12,72.866302
1998-03-13,72.590927
1998-03-16,73.374687
1998-03-17,73.586517
1998-03-18,73.861816
1998-03-19,74.052521
1998-03-20,74.690132
1998-03-23,74.520210
1998-03-24,75.157501
1998-03-25,74.881294
1998-03-26,74.838806
1998-03-27,74.520210
1998-03-30,74.477715
1998-03-31,74.732628
1998-04-01,75.338013
1998-04-02,76.155869
1998-04-03,76.538261
1998-04-06,75.922226
1998-04-07,75.412415
1998-04-08,74.987503
1998-04-09,75.582352
1998-04-13,75.369911
1998-04-14,76.007179
1998-04-15,76.219643
1998-04-16,75.327431
1998-04-17,76.325798
1998-04-20,76.304581
1998-04-21,76.665665
1998-04-22,76.878113
1998-04-23,76.134666
1998-04-24,75.327431
1998-04-27,73.904129
1998-04-28,73.797958
1998-04-29,74.307793
1998-04-30,75.688538
1998-05-01,76.538261
1998-05-04,76.347092
1998-05-05,75.815948
1998-05-06,74.923828
1998-05-07,74.328979
1998-05-08,75.539864
1998-05-11,75.284943
1998-05-12,76.092178
1998-05-13,76.283333
1998-05-14,75.900970
1998-05-15,75.476120
1998-05-18,75.178688
1998-05-19,75.688538
1998-05-20,76.410797
1998-05-21,75.922226
1998-05-22,75.624809
1998-05-26,74.413956
1998-05-27,74.520210
1998-05-28,74.860107
1998-05-29,74.116554
1998-06-01,74.456444
1998-06-02,74.520210
1998-06-03,73.330612
1998-06-04,74.690132
1998-06-05,76.134666
1998-06-08,76.049690
1998-06-09,76.283333
1998-06-10,75.794769
1998-06-11,74.371475
1998-06-12,75.072525
1998-06-15,73.096855
1998-06-16,74.222801
1998-06-17,75.773476
1998-06-18,75.433632
1998-06-19,75.055656
1998-06-22,75.417908
1998-06-23,76.312988
1998-06-24,77.335884
1998-06-25,77.208023
1998-06-26,77.527748
1998-06-29,77.804695
1998-06-30,77.271988
1998-07-01,78.167015
1998-07-02,78.316154
1998-07-06,79.104691
1998-07-07,78.955467
1998-07-08,79.530899
1998-07-09,78.998100
1998-07-10,79.424324
1998-07-13,79.445663
1998-07-14,80.340668
1998-07-15,80.191467
1998-07-16,80.745560
1998-07-17,80.852173
1998-07-20,80.852173
1998-07-21,79.445663
1998-07-22,79.445663
1998-07-23,77.868690
1998-07-24,77.804695
1998-07-27,78.358765
1998-07-28,77.037544
1998-07-29,76.739174
1998-07-30,77.889938
1998-07-31,76.227707
1998-08-03,75.908112
1998-08-04,72.967262
1998-08-05,73.968811
1998-08-06,74.288513
1998-08-07,74.416336
1998-08-10,73.990120
1998-08-11,72.881973
1998-08-12,74.117989
1998-08-13,73.222977
1998-08-14,72.370567
1998-08-17,73.904900
1998-08-18,75.268814
1998-08-19,75.076958
1998-08-20,74.629471
1998-08-21,74.032791
1998-08-24,74.501617
1998-08-25,74.672104
1998-08-26,74.245895
1998-08-27,70.750954
1998-08-28,70.495247
1998-08-31,65.465950
1998-09-01,68.236305
1998-09-02,67.746140
1998-09-03,67.213402
1998-09-04,66.659332
1998-09-08,70.239510
1998-09-09,68.534653
1998-09-10,67.170769
1998-09-11,69.344460
1998-09-14,70.537865
1998-09-15,70.964073
1998-09-16,71.603386
1998-09-17,69.557564
1998-09-18,69.867348
1998-09-21,69.824593
1998-09-22,70.402054
1998-09-23,73.224991
1998-09-24,71.428574
1998-09-25,71.343010
1998-09-28,71.984573
1998-09-29,71.813484
1998-09-30,69.632149
1998-10-01,67.621880
1998-10-02,68.926399
1998-10-05,67.536346
1998-10-06,67.472145
1998-10-07,66.467102
1998-10-08,66.103439
1998-10-09,67.429344
1998-10-12,68.413124
1998-10-13,68.177925
1998-10-14,68.819527
1998-10-15,72.519226
1998-10-16,72.540657
1998-10-19,72.797249
1998-10-20,73.224991
1998-10-21,72.968346
1998-10-22,74.058983
1998-10-23,73.118004
1998-10-26,73.652679
1998-10-27,73.224991
1998-10-28,73.096634
1998-10-29,74.871658
1998-10-30,75.278000
1998-11-02,76.561150
1998-11-03,76.005135
1998-11-04,76.817757
1998-11-05,77.865662
1998-11-06,78.100899
1998-11-09,77.544914
1998-11-10,77.331055
1998-11-11,76.817757
1998-11-12,76.732254
1998-11-13,77.480713
1998-11-16,78.058182
1998-11-17,78.058182
1998-11-18,78.528664
1998-11-19,79.212990
1998-11-20,79.811783
1998-11-23,81.693726
1998-11-24,81.180473
1998-11-25,81.180473
1998-11-27,81.779305
1998-11-30,79.469612
1998-12-01,80.496155
1998-12-02,80.260834
1998-12-03,78.934944
1998-12-04,81.009422
1998-12-07,81.394356
1998-12-08,81.030754
1998-12-09,81.180473
1998-12-10,79.993546
1998-12-11,80.153976
1998-12-14,77.844307
1998-12-15,79.854561
1998-12-16,79.747604
1998-12-17,81.020096
1998-12-18,81.364349
1998-12-21,82.501556
1998-12-22,82.866302
1998-12-23,84.604324
1998-12-24,84.239594
1998-12-28,84.024971
1998-12-29,85.355339
1998-12-30,84.668724
1998-12-31,84.668724
1999-01-04,84.475540
1999-01-05,85.441154
1999-01-06,87.501038
1999-01-07,87.071877
1999-01-08,87.715530
1999-01-11,86.878716
1999-01-12,85.312401
1999-01-13,84.711609
1999-01-14,83.231064
1999-01-15,85.398232
1999-01-19,85.956108
1999-01-20,86.642738
1999-01-21,84.346802
1999-01-22,84.153725
1999-01-25,85.012016
1999-01-26,86.556900
1999-01-27,85.548386
1999-01-28,86.986046
1999-01-29,87.651184
1999-02-01,87.136192
1999-02-02,86.599823
1999-02-03,87.479500
1999-02-04,86.170670
1999-02-05,85.183693
1999-02-08,85.355339
1999-02-09,83.445633
1999-02-10,83.982071
1999-02-11,85.913193
1999-02-12,84.883255
1999-02-16,84.368301
1999-02-17,84.282494
1999-02-18,84.947617
1999-02-19,85.312401
1999-02-22,87.586830
1999-02-23,87.543938
1999-02-24,85.999016
1999-02-25,85.183693
1999-02-26,84.840355
1999-03-01,85.076332
1999-03-02,84.325432
1999-03-03,84.775970
1999-03-04,85.848793
1999-03-05,87.576057
1999-03-08,88.144714
1999-03-09,87.930168
1999-03-10,88.702576
1999-03-11,89.689613
1999-03-12,88.831345
1999-03-15,90.097229
1999-03-16,89.753967
1999-03-17,89.367706
1999-03-18,90.805344
1999-03-19,89.261887
1999-03-22,89.433960
1999-03-23,86.852890
1999-03-24,87.347572
1999-03-25,89.132858
1999-03-26,88.487549
1999-03-29,90.272804
1999-03-30,89.799583
1999-03-31,88.358490
1999-04-01,89.025238
1999-04-05,91.133102
1999-04-06,90.918053
1999-04-07,91.649330
1999-04-08,92.810844
1999-04-09,92.832352
1999-04-12,93.821800
1999-04-13,93.219490
1999-04-14,91.649330
1999-04-15,91.305176
1999-04-16,90.530861
1999-04-19,89.132858
1999-04-20,90.251312
1999-04-21,92.832352
1999-04-22,93.714188
1999-04-23,93.477631
1999-04-26,94.015373
1999-04-27,94.467041
1999-04-28,93.176498
1999-04-29,92.466652
1999-04-30,91.713905
1999-05-03,93.391594
1999-05-04,92.058052
1999-05-05,92.789345
1999-05-06,92.219276
1999-05-07,92.918373
1999-05-10,92.455910
1999-05-11,93.391594
1999-05-12,94.122910
1999-05-13,94.531532
1999-05-14,92.079475
1999-05-17,92.359192
1999-05-18,92.187103
1999-05-19,92.853851
1999-05-20,92.294609
1999-05-21,91.778419
1999-05-24,90.251312
1999-05-25,88.788696
1999-05-26,89.778114
1999-05-27,88.487549
1999-05-28,89.616760
1999-06-01,89.304893
1999-06-02,89.390923
1999-06-03,89.885620
1999-06-04,91.692375
1999-06-07,91.928993
1999-06-08,91.025581
1999-06-09,90.939598
1999-06-10,90.100677
1999-06-11,89.347931
1999-06-14,89.433960
1999-06-15,90.036186
1999-06-16,91.756920
1999-06-17,92.617302
1999-06-18,92.724289
1999-06-21,92.940033
1999-06-22,92.292801
1999-06-23,91.839706
1999-06-24,91.149338
1999-06-25,90.922844
1999-06-28,92.033920
1999-06-29,92.896873
1999-06-30,94.579567
1999-07-01,95.291527
1999-07-02,96.240791
1999-07-06,96.219223
1999-07-07,96.348671
1999-07-08,96.424133
1999-07-09,96.995903
1999-07-12,96.564392
1999-07-13,96.219223
1999-07-14,96.758553
1999-07-15,97.373383
1999-07-16,97.902000
1999-07-19,97.254799
1999-07-20,95.259163
1999-07-21,95.151329
1999-07-22,93.900009
1999-07-23,93.716698
1999-07-26,93.026306
1999-07-27,93.802963
1999-07-28,94.104965
1999-07-29,92.788918
1999-07-30,91.645584
1999-08-02,91.861313
1999-08-03,91.429840
1999-08-04,90.178589
1999-08-05,90.998375
1999-08-06,90.005989
1999-08-09,89.811775
1999-08-10,88.819382
1999-08-11,89.898079
1999-08-12,89.844170
1999-08-13,91.926033
1999-08-16,92.335960
1999-08-17,92.940033
1999-08-18,92.271194
1999-08-19,91.516106
1999-08-20,92.443756
1999-08-23,94.212822
1999-08-24,94.558022
1999-08-25,95.528870
1999-08-26,94.385376
1999-08-27,93.242043
1999-08-30,91.516106
1999-08-31,91.170975
1999-09-01,92.292801
1999-09-02,91.203285
1999-09-03,93.867668
1999-09-07,93.522484
1999-09-08,93.069443
1999-09-09,93.026306
1999-09-10,93.802963
1999-09-13,93.166496
1999-09-14,92.551636
1999-09-15,91.084671
1999-09-16,91.440636
1999-09-17,92.596046
1999-09-20,92.466209
1999-09-21,90.519073
1999-09-22,90.421677
1999-09-23,88.528725
1999-09-24,88.442169
1999-09-27,89.026276
1999-09-28,88.853172
1999-09-29,87.793144
1999-09-30,89.134468
1999-10-01,88.939751
1999-10-04,90.519073
1999-10-05,90.432564
1999-10-06,91.817169
1999-10-07,91.297935
1999-10-08,92.682549
1999-10-11,92.531052
1999-10-12,91.103195
1999-10-13,88.745064
1999-10-14,88.723396
1999-10-15,86.451790
1999-10-18,87.079140
1999-10-19,87.922935
1999-10-20,88.788307
1999-10-21,89.307571
1999-10-22,90.064735
1999-10-25,89.610435
1999-10-26,88.485413
1999-10-27,90.086388
1999-10-28,93.158524
1999-10-29,94.846001
1999-11-01,93.850822
1999-11-02,93.180084
1999-11-03,93.807533
1999-11-04,94.521439
1999-11-05,95.451752
1999-11-08,95.538307
1999-11-09,94.640465
1999-11-10,95.343567
1999-11-11,95.884491
1999-11-12,96.749878
1999-11-15,96.976990
1999-11-16,97.788284
1999-11-17,98.047913
1999-11-18,98.740234
1999-11-19,98.653656
1999-11-22,98.632050
1999-11-23,97.766602
1999-11-24,98.285851
1999-11-26,97.918114
1999-11-29,97.571983
1999-11-30,96.425270
1999-12-01,97.204102
1999-12-02,97.788284
1999-12-03,99.584000
1999-12-06,98.848358
1999-12-07,98.047913
1999-12-08,97.420502
1999-12-09,97.896454
1999-12-10,98.221016
1999-12-13,98.394081
1999-12-14,97.442131
1999-12-15,97.961395
1999-12-16,98.394081
1999-12-17,99.026001
1999-12-20,98.310295
1999-12-21,99.806694
1999-12-22,100.066971
1999-12-23,101.660995
1999-12-27,101.520035
1999-12-28,101.455002
1999-12-29,101.888687
1999-12-30,101.769440
1999-12-31,101.932121
2000-01-03,100.934456
2000-01-04,96.987358
2000-01-05,97.160812
2000-01-06,95.599327
2000-01-07,101.151382
2000-01-10,101.498352
2000-01-11,100.283890
2000-01-12,99.286240
2000-01-13,100.630875
2000-01-14,101.997154
2000-01-18,101.194786
2000-01-19,102.018867
2000-01-20,100.457352
2000-01-21,100.240463
2000-01-24,97.399323
2000-01-25,98.505493
2000-01-26,97.724678
2000-01-27,97.334343
2000-01-28,94.298050
2000-01-31,96.857208
2000-02-01,97.811478
2000-02-02,97.898186
2000-02-03,99.372971
2000-02-04,98.960861
2000-02-07,98.809059
2000-02-08,100.153740
2000-02-09,98.050003
2000-02-10,98.245209
2000-02-11,96.249939
2000-02-14,96.813797
2000-02-15,97.909012
2000-02-16,96.466805
2000-02-17,95.967941
2000-02-18,93.907654
2000-02-22,93.669090
2000-02-23,94.775208
2000-02-24,92.866669
2000-02-25,92.530502
2000-02-28,94.471565
2000-02-29,95.382416
2000-03-01,96.076424
2000-03-02,96.141479
2000-03-03,97.941589
2000-03-06,96.987358
2000-03-07,95.111290
2000-03-08,94.992058
2000-03-09,97.768089
2000-03-10,97.247574
2000-03-13,96.184883
2000-03-14,94.818542
2000-03-15,97.030685
2000-03-16,101.563400
2000-03-17,102.234642
2000-03-20,101.712875
2000-03-21,103.800179
2000-03-22,104.430672
2000-03-23,106.213623
2000-03-24,106.844170
2000-03-27,105.713554
2000-03-28,105.104774
2000-03-29,105.213402
2000-03-30,103.452255
2000-03-31,104.626396
2000-04-03,105.235191
2000-04-04,104.452393
2000-04-05,103.800179
2000-04-06,104.702446
2000-04-07,105.365631
2000-04-10,104.952515
2000-04-11,104.648102
2000-04-12,101.778069
2000-04-13,100.364777
2000-04-14,94.624702
2000-04-17,97.929588
2000-04-18,100.516968
2000-04-19,99.582062
2000-04-20,100.060371
2000-04-24,98.973259
2000-04-25,103.082611
2000-04-26,101.919388
2000-04-27,101.582382
2000-04-28,100.951805
2000-05-01,102.321625
2000-05-02,100.277855
2000-05-03,97.929588
2000-05-04,98.668846
2000-05-05,99.864670
2000-05-08,99.114548
2000-05-09,98.320969
2000-05-10,96.103188
2000-05-11,98.299179
2000-05-12,99.364586
2000-05-15,101.082245
2000-05-16,102.060722
2000-05-17,100.995346
2000-05-18,99.756004
2000-05-19,98.190514
2000-05-22,97.451294
2000-05-23,96.016235
2000-05-24,97.581734
2000-05-25,95.907501
2000-05-26,96.016235
2000-05-30,99.147156
2000-05-31,99.364586
2000-06-01,101.104034
2000-06-02,102.865181
2000-06-05,102.365120
2000-06-06,101.908524
2000-06-07,102.615143
2000-06-08,102.212883
2000-06-09,101.995438
2000-06-12,100.799637
2000-06-13,102.691261
2000-06-14,102.865181
2000-06-15,103.082611
2000-06-16,102.235619
2000-06-19,103.543259
2000-06-20,103.172760
2000-06-21,103.129196
2000-06-22,101.560020
2000-06-23,100.688263
2000-06-26,101.984947
2000-06-27,101.233116
2000-06-28,101.516441
2000-06-29,100.557503
2000-06-30,101.320244
2000-07-03,102.715057
2000-07-05,100.862625
2000-07-06,101.647217
2000-07-07,103.281738
2000-07-10,103.107346
2000-07-11,103.325317
2000-07-12,104.000977
2000-07-13,104.458588
2000-07-14,105.482918
2000-07-17,105.308624
2000-07-18,104.447693
2000-07-19,103.608665
2000-07-20,105.047081
2000-07-21,102.998428
2000-07-24,102.409950
2000-07-25,102.736900
2000-07-26,101.734367
2000-07-27,101.385704
2000-07-28,99.097290
2000-07-31,99.729324
2000-08-01,100.339569
2000-08-02,100.840820
2000-08-03,101.538200
2000-08-04,102.083061
2000-08-07,103.303513
2000-08-08,103.695854
2000-08-09,102.824089
2000-08-10,102.322815
2000-08-11,102.802223
2000-08-14,104.109901
2000-08-15,104.022713
2000-08-16,103.652229
2000-08-17,104.741966
2000-08-18,104.393242
2000-08-21,104.959854
2000-08-22,104.785545
2000-08-23,105.199562
2000-08-24,105.526527
2000-08-25,105.482918
2000-08-28,105.842529
2000-08-29,105.864265
2000-08-30,104.850914
2000-08-31,106.245659
2000-09-01,106.354736
2000-09-05,105.504715
2000-09-06,104.306084
2000-09-07,105.199562
2000-09-08,104.480392
2000-09-11,104.327827
2000-09-12,103.565079
2000-09-13,103.837448
2000-09-14,104.360519
2000-09-15,102.077400
2000-09-18,101.137833
2000-09-19,102.055473
2000-09-20,101.301704
2000-09-21,99.761444
2000-09-22,101.574783
2000-09-25,100.853821
2000-09-26,99.564735
2000-09-27,100.089127
2000-09-28,101.378181
2000-09-29,100.416855
2000-10-02,100.569809
2000-10-03,99.630264
2000-10-04,100.460556
2000-10-05,100.810120
2000-10-06,98.625244
2000-10-09,97.882355
2000-10-10,96.265617
2000-10-11,95.457130
2000-10-12,93.075676
2000-10-13,96.178177
2000-10-16,96.615166
2000-10-17,94.211815
2000-10-18,93.862228
2000-10-19,97.401733
2000-10-20,97.816833
2000-10-23,98.253792
2000-10-24,97.598358
2000-10-25,95.304260
2000-10-26,95.566437
2000-10-27,97.379852
2000-10-30,98.253792
2000-10-31,99.947128
2000-11-01,99.608429
2000-11-02,99.772278
2000-11-03,99.826881
2000-11-06,100.526085
2000-11-07,100.504250
2000-11-08,98.275673
2000-11-09,97.904236
2000-11-10,95.522743
2000-11-13,94.779884
2000-11-14,97.270645
2000-11-15,97.576500
2000-11-16,96.047066
2000-11-17,95.533623
2000-11-20,94.168106
2000-11-21,94.648773
2000-11-22,92.387398
2000-11-24,94.277336
2000-11-27,95.107582
2000-11-28,93.468956
2000-11-29,93.294159
2000-11-30,92.485710
2000-12-01,92.442055
2000-12-04,93.228607
2000-12-05,96.287415
2000-12-06,94.747078
2000-12-07,93.447067
2000-12-08,93.665558
2000-12-11,96.921082
2000-12-12,96.505898
2000-12-13,95.184052
2000-12-14,93.971451
2000-12-15,91.848923
2000-12-18,93.076248
2000-12-19,91.180534
2000-12-20,88.539703
2000-12-21,89.153328
2000-12-22,91.827072
2000-12-26,92.813232
2000-12-27,93.492676
2000-12-28,93.777527
2000-12-29,92.002373
2001-01-02,90.336800
2001-01-03,94.676102
2001-01-04,93.656975
2001-01-05,90.599762
2001-01-08,91.301109
2001-01-09,91.059982
2001-01-10,92.659866
2001-01-11,92.747513
2001-01-12,92.572220
2001-01-16,93.163895
2001-01-17,93.591309
2001-01-18,94.522690
2001-01-19,93.985771
2001-01-22,94.610329
2001-01-23,95.355484
2001-01-24,95.640411
2001-01-25,95.399307
2001-01-26,95.289764
2001-01-29,95.798203
2001-01-30,96.639740
2001-01-31,96.092758
2001-02-01,96.730911
2001-02-02,94.535866
2001-02-05,95.230118
2001-02-06,94.949608
2001-02-07,94.458687
2001-02-08,93.357666
2001-02-09,92.459984
2001-02-12,93.518959
2001-02-13,92.754494
2001-02-14,92.614288
2001-02-15,93.511940
2001-02-16,91.450081
2001-02-20,90.040504
2001-02-21,88.097900
2001-02-22,88.231125
2001-02-23,87.635033
2001-02-26,89.500481
2001-02-27,88.672943
2001-02-28,86.926682
2001-03-01,87.382545
2001-03-02,86.688248
2001-03-05,87.480698
2001-03-06,88.420486
2001-03-07,89.051666
2001-03-08,89.149834
2001-03-09,86.512932
2001-03-12,82.810066
2001-03-13,84.170563
2001-03-14,82.508499
2001-03-15,82.529503
2001-03-16,80.874222
2001-03-19,82.519661
2001-03-20,80.304604
2001-03-21,78.940407
2001-03-22,78.138779
2001-03-23,80.501534
2001-03-26,81.528175
2001-03-27,83.194725
2001-03-28,80.895287
2001-03-29,81.204689
2001-03-30,82.055565
2001-04-02,80.304604
2001-04-03,77.625458
2001-04-04,77.948936
2001-04-05,80.902351
2001-04-06,79.671745
2001-04-09,80.557755
2001-04-10,82.027420
2001-04-11,82.083702
2001-04-12,83.574478
2001-04-16,82.695480
2001-04-17,83.862793
2001-04-18,87.195908
2001-04-19,88.356171
2001-04-20,87.547493
2001-04-23,85.958298
2001-04-24,85.494202
2001-04-25,86.612221
2001-04-26,86.998978
2001-04-27,88.447578
2001-04-30,89.066391
2001-05-01,89.340660
2001-05-02,89.178894
2001-05-03,88.046783
2001-05-04,89.544579
2001-05-07,88.771065
2001-05-08,88.728851
2001-05-09,88.356171
2001-05-10,88.616356
2001-05-11,88.004562
2001-05-14,88.180374
2001-05-15,88.588234
2001-05-16,90.676704
2001-05-17,90.817329
2001-05-18,91.232254
2001-05-21,92.575340
2001-05-22,92.455765
2001-05-23,90.887642
2001-05-24,91.154884
2001-05-25,90.079025
2001-05-29,89.361732
2001-05-30,88.110039
2001-05-31,88.567139
2001-06-01,89.115608
2001-06-04,89.544579
2001-06-05,90.571213
2001-06-06,89.818825
2001-06-07,90.142265
2001-06-08,89.305481
2001-06-11,88.672577
2001-06-12,88.517914
2001-06-13,87.758484
2001-06-14,85.789551
2001-06-15,85.927727
2001-06-18,85.511665
2001-06-19,85.885445
2001-06-20,86.336739
2001-06-21,87.316948
2001-06-22,86.632942
2001-06-25,85.836067
2001-06-26,85.716202
2001-06-27,85.666840
2001-06-28,86.139320
2001-06-29,86.456612
2001-07-02,87.535561
2001-07-03,87.514420
2001-07-05,85.807877
2001-07-06,83.953201
2001-07-09,84.411568
2001-07-10,83.396126
2001-07-11,83.480698
2001-07-12,85.462318
2001-07-13,86.202789
2001-07-16,85.123833
2001-07-17,85.920685
2001-07-18,85.335388
2001-07-19,86.082878
2001-07-20,85.568100
2001-07-23,83.882683
2001-07-24,83.071693
2001-07-25,83.988480
2001-07-26,84.869934
2001-07-27,85.194336
2001-07-30,85.222542
2001-07-31,85.575142
2001-08-01,86.111115
2001-08-02,86.463692
2001-08-03,85.991188
2001-08-06,84.834702
2001-08-07,85.166145
2001-08-08,83.586494
2001-08-09,83.833344
2001-08-10,84.122452
2001-08-13,84.143623
2001-08-14,84.108322
2001-08-15,83.381981
2001-08-16,83.671112
2001-08-17,82.331253
2001-08-20,83.092880
2001-08-21,81.675453
2001-08-22,82.521675
2001-08-23,82.225494
2001-08-24,83.932045
2001-08-27,83.431313
2001-08-28,82.211357
2001-08-29,81.477966
2001-08-30,79.912430
2001-08-31,80.497726
2001-09-04,79.982979
2001-09-05,80.180405
2001-09-06,78.114166
2001-09-07,76.668556
2001-09-10,77.606438
2001-09-17,73.551605
2001-09-18,73.375313
2001-09-19,71.894386
2001-09-20,69.609589
2001-09-21,68.858528
2001-09-24,71.279373
2001-09-25,72.022606
2001-09-26,71.767776
2001-09-27,72.390663
2001-09-28,73.926689
2001-10-01,73.806351
2001-10-02,74.733643
2001-10-03,75.986496
2001-10-04,76.050201
2001-10-05,75.901543
2001-10-08,75.406059
2001-10-09,75.002617
2001-10-10,76.673065
2001-10-11,77.862289
2001-10-12,77.508362
2001-10-15,77.366776
2001-10-16,77.855194
2001-10-17,76.198822
2001-10-18,76.036057
2001-10-19,75.986496
2001-10-22,77.487144
2001-10-23,77.090706
2001-10-24,76.885460
2001-10-25,78.265717
2001-10-26,78.088776
2001-10-29,76.057281
2001-10-30,75.144157
2001-10-31,74.889366
2001-11-01,76.807602
2001-11-02,77.331367
2001-11-05,78.343582
2001-11-06,79.561073
2001-11-07,79.454910
2001-11-08,79.702644
2001-11-09,79.787590
2001-11-12,79.299179
2001-11-13,81.082924
2001-11-14,81.160789
2001-11-15,81.309448
2001-11-16,80.948463
2001-11-19,81.946480
2001-11-20,81.259903
2001-11-21,80.721924
2001-11-23,81.882767
2001-11-26,82.059753
2001-11-27,81.705856
2001-11-28,80.226448
2001-11-29,81.309448
2001-11-30,80.729004
2001-12-03,80.247696
2001-12-04,81.606743
2001-12-05,83.100281
2001-12-06,83.057823
2001-12-07,82.505684
2001-12-10,80.962593
2001-12-11,80.799782
2001-12-12,80.891808
2001-12-13,79.320419
2001-12-14,80.077820
2001-12-17,80.905983
2001-12-18,81.387314
2001-12-19,81.960678
2001-12-20,81.153725
2001-12-21,81.645935
2001-12-24,81.489670
2001-12-26,81.937164
2001-12-27,82.434311
2001-12-28,82.391716
2001-12-31,81.184227
2002-01-02,82.057899
2002-01-03,82.988365
2002-01-04,83.542389
2002-01-07,82.952843
2002-01-08,82.761047
2002-01-09,82.086296
2002-01-10,82.448524
2002-01-11,81.638802
2002-01-14,81.127441
2002-01-15,81.787979
2002-01-16,80.133041
2002-01-17,80.736809
2002-01-18,80.367477
2002-01-22,79.813423
2002-01-23,80.424263
2002-01-24,80.672844
2002-01-25,80.651535
2002-01-28,80.871712
2002-01-29,78.328964
2002-01-30,79.458305
2002-01-31,80.388763
2002-02-01,80.012291
2002-02-04,78.023544
2002-02-05,77.540565
2002-02-06,77.206688
2002-02-07,76.723724
2002-02-08,78.194008
2002-02-11,79.152878
2002-02-12,78.904282
2002-02-13,79.742409
2002-02-14,79.593239
2002-02-15,78.762245
2002-02-19,77.249306
2002-02-20,78.549156
2002-02-21,76.922646
2002-02-22,77.874374
2002-02-25,79.159950
2002-02-26,78.996613
2002-02-27,79.302025
2002-02-28,78.946884
2002-03-01,80.786499
2002-03-04,82.214157
2002-03-05,81.951378
2002-03-06,82.924446
2002-03-07,82.746849
2002-03-08,83.094894
2002-03-11,83.272491
2002-03-12,83.222717
2002-03-13,82.420120
2002-03-14,82.306503
2002-03-15,83.090752
2002-03-18,83.104973
2002-03-19,83.660568
2002-03-20,82.086388
2002-03-21,82.121986
2002-03-22,81.943947
2002-03-25,80.925339
2002-03-26,81.395454
2002-03-27,81.609123
2002-03-28,81.573532
2002-04-01,81.609123
2002-04-02,81.160370
2002-04-03,80.590523
2002-04-04,80.255768
2002-04-05,80.270004
2002-04-08,80.440964
2002-04-09,79.878204
2002-04-10,80.782867
2002-04-11,78.774124
2002-04-12,79.365372
2002-04-15,78.759926
2002-04-16,80.633293
2002-04-17,80.462311
2002-04-18,80.113319
2002-04-19,80.405319
2002-04-22,79.066208
2002-04-23,78.724289
2002-04-24,77.933662
2002-04-25,77.976395
2002-04-26,76.494736
2002-04-29,76.117210
2002-04-30,76.829536
